CompanyId,FilmId
1057,5912
4065,5912
4066,5913
4069,5914
4070,5915
4071,5916
4072,5917
4073,5918
4075,5919
4077,5920
4076,5921
4077,5921
4077,5922
4078,5922
4079,5923
4076,5924
4079,5924
2658,5925
4081,5925
4082,5926
94,5927
4083,5927
4086,5928
4089,5929
30,5930
4092,5931
4094,5932
1383,5933
4096,5933
1383,5934
4095,5934
4097,5934
4098,5935
4101,5936
4102,5937
4103,5937
4104,5938
694,5939
2748,5939
4106,5940
4107,5941
4110,5942
4112,5943
4115,5944
4116,5945
4119,5946
522,5947
63,5948
4125,5952
3647,5953
3647,5955
4126,5956
4127,5958
4128,5959
4129,5960
4130,5961
3647,5962
32,5964
4125,5965
3083,5966
4131,5967
4132,5968
4133,5969
4134,5970
4125,5972
2463,5973
4135,5973
919,5974
4125,5977
4129,5978
4136,5979
4137,5980
4139,5981
751,5982
751,5983
197,5984
1097,5985
4140,5985
4142,5986
4143,5987
4145,5988
4147,5990
4148,5991
3164,5992
3165,5992
4150,5993
107,5994
539,5994
30,5995
4151,5996
3647,5997
4152,5998
4125,5999
4153,6000
4134,6002
4155,6003
4156,6004
4158,6006
4159,6007
4160,6008
3647,6009
4161,6010
3647,6011
4125,6013
94,6014
742,6015
4162,6016
4163,6017
4165,6019
4168,6020
2664,6021
3982,6021
4169,6022
4170,6023
4172,6024
4173,6025
4014,6026
4174,6026
3647,6027
4175,6029
4132,6030
4176,6031
4177,6032
4178,6032
1365,6033
3848,6034
4181,6035
4182,6036
732,6037
4183,6038
4193,6039
33,6040
3686,6040
802,6041
802,6042
2704,6043
4195,6043
3379,6044
4196,6045
4198,6047
4200,6048
4201,6049
4204,6050
4205,6051
197,6052
30,6053
4206,6054
30,6055
3289,6056
3289,6057
880,6058
880,6059
3607,6060
4207,6060
4208,6061
4209,6063
4210,6064
3549,6067
4211,6068
782,6069
4213,6069
1039,6070
3255,6071
4218,6072
4220,6073
100,6074
4223,6075
3428,6076
4226,6077
3315,6078
4225,6078
4227,6079
4228,6080
4229,6081
1385,6082
1387,6082
4230,6083
4234,6084
3921,6085
4234,6085
212,6086
4236,6086
212,6087
4236,6087
4237,6088
4076,6089
4077,6089
4079,6089
4238,6090
100,6091
100,6092
4240,6093
100,6094
100,6095
4243,6096
934,6097
568,6098
4245,6098
4246,6099
782,6100
3096,6100
4247,6100
4249,6101
3301,6102
3302,6102
3302,6103
3909,6103
3301,6104
3302,6104
3301,6105
3302,6105
3301,6106
3302,6106
3301,6107
3302,6107
4250,6108
4253,6109
4254,6110
4255,6111
4256,6112
4257,6113
4258,6114
4261,6115
4262,6116
4265,6117
4269,6118
4271,6119
3268,6121
4272,6121
4273,6122
4274,6123
4275,6124
4278,6125
4280,6126
1045,6127
4281,6127
3322,6128
4284,6130
30,6131
30,6132
30,6134
30,6135
30,6136
4286,6137
4289,6138
4269,6140
1034,6141
1039,6141
1034,6142
1039,6142
1034,6143
4292,6144
4294,6145
4295,6146
4296,6148
732,6150
732,6151
252,6152
279,6153
4299,6154
107,6156
396,6156
4300,6157
431,6159
279,6160
40,6162
3657,6162
4301,6163
4302,6165
4304,6167
801,6168
4306,6169
4307,6170
4309,6172
4313,6173
4314,6174
4315,6176
4318,6177
197,6178
30,6179
4319,6180
4320,6181
4320,6182
4320,6183
4144,6184
4322,6184
2818,6185
4323,6185
108,6186
1078,6186
4329,6187
4053,6188
4331,6189
4334,6190
982,6191
1119,6191
3497,6192
4335,6192
4336,6193
791,6194
1164,6194
1165,6194
4338,6195
4340,6196
839,6197
2528,6197
791,6198
2867,6198
47,6199
240,6199
4341,6199
2528,6200
4342,6200
197,6201
649,6202
2671,6202
3051,6202
790,6203
791,6203
4343,6204
4344,6205
4346,6206
4348,6207
4349,6208
4350,6209
4349,6211
4351,6212
4352,6213
4353,6216
4354,6218
4355,6219
4356,6220
4357,6222
507,6223
1015,6224
1016,6224
1017,6224
30,6225
4358,6225
4359,6226
30,6228
799,6229
2495,6229
520,6230
3513,6231
211,6232
198,6233
1122,6234
4362,6240
659,6241
4363,6242
4125,6243
4364,6244
108,6245
4365,6246
3657,6247
496,6248
4366,6248
521,6249
4367,6250
4368,6251
108,6254
3165,6254
4369,6255
4370,6258
4371,6259
4374,6260
4375,6261
4377,6262
791,6263
3340,6263
4378,6264
3994,6265
4379,6266
4380,6267
4384,6269
3179,6270
4385,6270
3602,6272
4388,6273
4390,6274
790,6275
791,6275
480,6276
3051,6276
4391,6276
3623,6277
4393,6278
4394,6279
396,6280
3315,6280
4395,6280
396,6281
3315,6281
4395,6281
3315,6282
4396,6282
3051,6283
4398,6283
4400,6284
4402,6285
490,6286
4401,6286
4403,6286
3167,6287
4399,6287
4400,6287
4402,6287
4404,6288
4404,6289
4405,6289
4406,6290
4407,6291
4408,6292
4410,6293
4411,6295
4412,6296
30,6297
4414,6298
790,6299
791,6299
3946,6300
4415,6301
4417,6302
4418,6304
4419,6305
4421,6306
4422,6307
4424,6308
1039,6309
1034,6310
1039,6310
4425,6311
3095,6312
4426,6312
4427,6313
4428,6314
860,6315
4428,6315
4429,6315
860,6316
4428,6316
4430,6316
4431,6318
503,6319
2410,6319
4432,6319
4435,6320
4436,6321
4437,6323
1378,6325
4438,6326
2523,6327
4440,6328
2789,6329
4442,6330
30,6332
2523,6333
4444,6334
4444,6335
4446,6336
4444,6337
4447,6337
4444,6338
4447,6338
4444,6339
4447,6339
4444,6340
4444,6341
4449,6342
4443,6343
4444,6343
4452,6344
4446,6345
4454,6345
4457,6347
30,6348
4460,6349
1147,6350
4053,6350
4463,6351
791,6352
854,6352
791,6353
854,6353
4464,6354
4466,6355
4467,6356
4469,6357
108,6358
3165,6358
503,6359
2398,6359
2687,6359
4472,6360
4474,6361
3594,6362
4476,6362
3612,6363
4481,6367
4482,6368
3055,6369
30,6370
30,6371
30,6372
4483,6373
543,6374
4483,6374
4484,6375
503,6376
3270,6376
3563,6376
4486,6377
26,6378
3179,6379
791,6380
3180,6380
791,6381
3180,6381
3179,6382
4319,6382
3179,6383
4487,6384
4488,6385
4491,6386
4494,6387
320,6389
279,6390
455,6391
3137,6392
4495,6392
4496,6393
3298,6394
3163,6395
4497,6395
4498,6396
2495,6398
3614,6398
3179,6399
3275,6400
4499,6400
4501,6401
1039,6402
4503,6402
4504,6403
4444,6404
4505,6404
4507,6405
4509,6406
4510,6407
3594,6412
4517,6412
4519,6413
4520,6415
3576,6416
4521,6416
4523,6417
4524,6418
254,6419
1039,6420
3608,6421
4526,6422
4527,6423
4528,6424
723,6425
455,6426
455,6427
4531,6428
4532,6429
4533,6430
4536,6431
4537,6432
252,6433
4538,6434
4539,6435
4541,6436
4542,6437
4545,6438
67,6439
3774,6439
4547,6440
4548,6441
4549,6443
4552,6444
732,6445
2739,6445
4553,6445
4554,6446
4557,6447
4559,6448
4560,6449
4563,6450
4564,6451
4566,6452
4567,6453
4568,6454
4569,6455
4572,6456
4574,6457
3793,6458
4575,6458
751,6460
4576,6460
4577,6462
4578,6463
4580,6464
4579,6466
4581,6467
4582,6468
4583,6469
4584,6470
30,6471
4585,6472
4586,6473
1012,6474
2544,6474
4587,6475
108,6476
4588,6477
455,6478
4589,6478
945,6479
2476,6479
30,6480
4590,6482
2495,6484
747,6485
4591,6486
4593,6488
288,6489
521,6490
320,6491
4594,6492
424,6493
4595,6493
4596,6494
521,6496
2523,6497
4598,6498
4599,6500
4600,6501
4603,6502
4604,6503
252,6504
4606,6505
1377,6506
4608,6506
4611,6507
372,6508
4613,6510
4614,6513
3042,6514
4615,6515
4616,6517
4617,6518
4619,6520
4620,6521
2495,6522
4621,6523
4622,6524
4587,6525
4623,6526
4625,6528
4626,6530
4627,6531
4628,6532
4629,6534
4631,6535
862,6536
30,6538
2663,6539
4632,6539
3411,6540
4633,6541
4634,6542
4636,6543
4637,6544
3055,6546
4639,6547
4640,6548
4641,6549
2748,6550
4644,6550
4645,6555
4646,6556
4647,6557
342,6558
4648,6559
4649,6560
4623,6562
694,6563
4650,6563
694,6568
4651,6569
4652,6570
694,6571
695,6571
4653,6573
72,6574
694,6575
4654,6576
4655,6577
30,6578
30,6579
30,6580
30,6581
4656,6583
948,6584
320,6585
882,6586
882,6587
3179,6588
254,6589
694,6591
694,6592
694,6593
694,6594
694,6595
694,6596
694,6597
695,6598
694,6599
4658,6600
4660,6601
4661,6602
294,6605
4662,6606
254,6607
3179,6608
1110,6609
3608,6610
4663,6611
4665,6612
2523,6613
4666,6614
1110,6615
56,6616
4667,6616
4668,6617
4671,6618
36,6620
43,6621
43,6622
43,6623
43,6624
43,6625
43,6626
43,6627
4673,6628
3506,6629
4672,6629
4673,6629
3506,6630
4672,6630
4673,6630
4674,6631
4676,6632
4677,6633
3179,6634
