FilmId,CountryId
6121,37
6121,225
6122,225
6123,225
6124,225
6125,225
6126,225
6127,110
6128,225
6129,47
6130,110
6131,991
6132,991
6133,225
6134,991
6135,991
6136,991
6137,76
6137,225
6138,222
6138,992
6139,47
6140,30
6141,992
6142,992
6143,992
6144,110
6145,47
6145,113
6146,47
6147,225
6148,225
6149,74
6150,76
6151,76
6152,225
6153,74
6154,67
6154,225
6155,225
6156,183
6156,225
6157,225
6158,151
6159,996
6160,74
6161,225
6162,225
6163,225
6164,74
6165,183
6166,225
6167,225
6168,98
6169,151
6170,56
6171,14
6172,110
6173,76
6173,100
6173,225
6174,69
6175,225
6176,191
6177,21
6177,67
6177,76
6178,992
6179,991
6180,222
6180,991
6181,992
6182,992
6183,992
6184,21
6184,74
6185,76
6185,225
6186,76
6186,225
6187,225
6187,992
6188,225
6189,14
6189,76
6189,184
6190,225
6191,14
6191,225
6192,225
6193,74
6193,151
6193,225
6194,225
6195,225
6196,45
6196,56
6197,110
6197,225
6198,225
6199,56
6199,225
6200,110
6201,74
6202,76
6202,225
6203,110
6203,225
6204,102
6205,102
6206,102
6207,102
6208,102
6209,102
6210,102
6211,102
6212,102
6213,102
6214,102
6215,102
6216,102
6217,102
6218,102
6219,102
6220,102
6221,102
6222,93
6223,995
6224,110
6225,991
6226,225
6227,225
6228,991
6229,991
6230,225
6231,993
6232,225
6233,225
6234,102
6235,102
6236,102
6237,102
6238,102
6239,102
6240,151
6241,74
6242,225
6243,110
6244,58
6245,225
6246,992
6247,225
6248,225
6249,225
6250,171
6251,173
6252,992
6253,102
6254,225
6255,102
6256,102
6257,102
6258,217
6259,93
6260,47
6261,47
6262,93
6263,225
6264,47
6264,93
6265,47
6266,118
6267,118
6269,225
6270,102
6270,991
6271,102
6272,992
6273,69
6273,74
6274,69
6274,173
6275,110
6275,225
6276,225
6277,152
6277,192
6278,47
6278,225
6279,225
6280,183
6280,225
6281,76
6281,183
6282,151
6282,225
6283,225
6284,110
6284,225
6285,110
6286,110
6287,110
6288,110
6289,110
6290,47
6290,74
6290,110
6290,118
6290,225
6291,102
6292,102
6293,151
6293,225
6294,102
6295,102
6296,102
6297,991
6298,110
6298,225
6299,225
6300,102
6301,225
6302,76
6303,225
6304,63
6304,67
6304,225
6304,992
6305,225
6306,47
6307,225
6308,225
6309,992
6310,992
6311,992
6312,47
6312,93
6312,225
6313,110
6314,110
6315,110
6316,110
6317,102
6318,102
6319,995
6320,13
6320,56
6321,995
6322,47
6323,93
6324,47
6325,47
6326,47
6327,991
6328,225
6329,152
6330,152
6331,37
6332,991
6333,991
6334,171
6335,171
6336,171
6337,171
6338,171
6339,171
6340,171
6341,171
6342,171
6343,171
6344,171
6345,171
6346,171
6346,225
6347,69
6347,191
6348,991
6349,102
6350,225
6351,67
6351,225
6352,37
6352,225
6353,110
6353,225
6354,76
6355,21
6355,74
6355,110
6356,225
6357,93
6358,225
6359,56
6360,171
6360,192
6360,220
6361,76
6362,107
6363,183
6367,225
6368,225
6369,991
6370,991
6371,991
6372,991
6373,225
6374,225
6375,107
6375,225
6376,55
6376,56
6377,102
6378,225
6379,991
6380,992
6381,992
6382,991
6383,991
6384,991
6385,99
6386,56
6386,76
6386,225
6387,106
6388,106
6389,225
6390,74
6391,93
6392,76
6393,76
6394,171
6395,992
6396,995
6397,225
6398,204
6398,991
6399,991
6400,107
6401,55
6401,222
6401,992
6402,47
6402,225
6402,992
6403,992
6404,171
6405,171
6406,171
6407,171
6412,100
6412,107
6413,99
6413,118
6413,225
6414,210
6415,110
6416,210
6417,210
6418,152
6419,991
6420,992
6421,992
6422,47
6423,151
6424,225
6425,98
6426,93
6426,220
6427,93
6428,47
6429,47
6430,93
6431,110
6431,225
6432,76
6433,225
6434,76
6435,76
6436,151
6437,162
6438,225
6439,76
6440,37
6440,225
6441,110
6441,225
6443,110
6444,225
6445,76
6446,217
6447,56
6447,130
6448,225
6449,225
6450,225
6451,14
6452,55
6453,55
6453,98
6453,196
6454,160
6455,58
6456,74
6457,55
6457,196
6458,74
6459,183
6460,55
6461,225
6462,991
6463,225
6464,55
6465,30
6466,55
6467,56
6467,992
6468,225
6469,225
6470,225
6471,991
6472,55
6472,196
6473,56
6474,991
6475,69
6476,225
6477,225
6478,93
6478,220
6479,161
6480,991
6481,183
6482,37
6483,99
6484,991
6485,993
6486,42
6487,76
6488,225
6489,225
6490,225
6491,225
6492,222
6493,225
6494,225
6495,991
6496,225
6497,991
6498,225
6499,14
6500,225
6501,225
6502,151
6503,225
6504,225
6505,225
6506,69
6506,191
6507,76
6508,995
6509,225
6510,37
6511,87
6512,225
6513,67
6513,225
6514,222
6515,76
6516,183
6517,56
6518,225
6519,76
6520,227
6521,225
6522,991
6523,56
6523,76
6524,42
6525,69
6526,993
6527,70
6528,225
6529,992
6530,161
6531,225
6532,14
6532,225
6533,76
6534,225
6535,74
6536,74
6537,151
6538,991
6539,74
6540,76
6541,225
6542,991
6543,225
6544,56
6545,225
6546,991
6547,110
6548,183
6549,100
6550,225
6551,225
6552,30
6553,30
6554,30
6555,76
6556,106
6557,56
6558,76
6559,151
6560,76
6561,56
6562,993
6563,107
6563,993
6564,13
6565,993
6566,993
6567,993
6568,993
6569,21
6570,74
6571,993
6572,69
6573,176
6574,225
6575,993
6576,183
6577,225
6578,991
6579,991
6580,991
6581,991
6582,993
6583,76
6584,225
6584,993
6585,225
6586,225
6587,225
6588,991
6589,991
6590,56
6591,993
6592,993
6593,993
6594,993
6595,993
6596,55
6597,993
6598,993
6599,993
6600,76
6600,173
6600,225
6601,14
6602,55
6603,58
6604,993
6605,993
6606,991
6607,991
6608,991
6609,991
6610,992
6611,991
6612,991
6613,991
6614,992
6615,991
6616,37
6616,225
6617,225
6618,67
6618,225
6619,23
6619,74
6619,87
6620,993
6621,993
6622,993
6623,993
6624,993
6625,993
6626,993
6627,993
6628,225
6629,225
6630,225
6631,225
6632,225
6633,992
6634,991
