FilmId,LanguageId,FilmGuid,LanguageGuid
35,51,6f8daeab-1f04-4f4b-8776-60d9ed842331,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
36,35,d41c0270-e690-42b4-8070-040baadafe9f,4e44d169-1292-4d6e-b5b9-fddc14fbbcdc
37,94,99ebd537-386c-420a-af14-10e2f96120ae,25006cc4-a12b-4570-918f-78a97dca46a3
38,51,cb6bf66f-78b7-4a38-b29e-9509b733751d,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
39,51,9d58f94c-200e-4d17-a992-d604868827d1,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
40,51,c71808f6-5c5e-4b03-9744-85a7f7a1b8e7,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
47,51,6667e295-22be-4890-8e38-23349c70b1cd,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
49,51,74beb27d-5521-46e5-8abe-aeb9109e63e6,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
50,35,19fe292e-fca0-49a9-8b67-aac1549022ef,4e44d169-1292-4d6e-b5b9-fddc14fbbcdc
53,35,b0599d98-bd7b-4b18-8923-c6532318f787,4e44d169-1292-4d6e-b5b9-fddc14fbbcdc
54,26,36252683-c77a-4ced-9ec4-713cfc5f2ac9,5db38fdd-3b64-4392-9002-ce7512bf3ceb
55,51,3b35c78d-82c9-4a85-967f-a726485c7341,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
56,35,6e225c2d-c0a2-4fb5-8883-f07cdc9857f0,4e44d169-1292-4d6e-b5b9-fddc14fbbcdc
57,94,ab46b514-9034-4c83-b493-4db8fe515283,25006cc4-a12b-4570-918f-78a97dca46a3
58,94,31b7035e-e54b-45ae-834c-551e554ec496,25006cc4-a12b-4570-918f-78a97dca46a3
59,51,bd70b36c-424a-4029-9170-6d1a0f3cab04,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
60,94,85f100e3-71e1-4f0d-8cce-0de5024d70a0,25006cc4-a12b-4570-918f-78a97dca46a3
61,56,eac36f81-4356-40d2-813b-6d076ea09d81,fe758c24-6a48-4f9c-8424-ea1956da1ac4
62,94,d21ea840-864b-4234-931e-8c5163147e2c,25006cc4-a12b-4570-918f-78a97dca46a3
63,94,5ff9501f-f58c-48c5-aade-9bfcd01d3ac0,25006cc4-a12b-4570-918f-78a97dca46a3
64,94,f3734f9a-1a98-43bb-8a92-647833504906,25006cc4-a12b-4570-918f-78a97dca46a3
65,64,899e8007-8b8b-42c6-a367-02b68b23ca5c,1e85dcaf-bd03-48dc-98bd-73e2e2779c7b
66,56,af9d5c1c-4d6d-4254-8b94-168e5b2ff7ec,fe758c24-6a48-4f9c-8424-ea1956da1ac4
67,51,68d4e16e-1be6-4563-8619-3d0d1334451e,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
68,94,4e78c693-7ab1-4010-b11a-147f5f7fe2a2,25006cc4-a12b-4570-918f-78a97dca46a3
69,26,f281e26d-c7bb-47a5-849f-2adb3423b327,5db38fdd-3b64-4392-9002-ce7512bf3ceb
70,51,40e555ef-59f3-4d20-9dd2-ad2ceb7e4d12,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
71,51,ff435f8c-291a-4762-bc0f-328d228fccdd,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
72,94,6966b69d-174b-4664-ab46-5b3017bbbca7,25006cc4-a12b-4570-918f-78a97dca46a3
73,51,5431b800-d42d-4317-9f7f-90938a78e6ed,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
74,51,ae730ade-5bc4-42ad-af92-755e939429bd,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
76,51,44b7a159-3df2-423e-95e1-6038e1754e52,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
77,51,67ee8187-3ec4-47bb-ab33-f49587b77e18,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
78,51,81a360f3-f0a2-4903-b375-a885264bdfac,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
80,51,56808d12-9892-42df-a970-c5ac584b6b78,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
81,51,899e5f5b-7b7e-4612-ab0e-1408c034b001,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
82,51,bfb820fc-4ff7-4870-a903-3e72b47fe279,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
83,51,749a8596-aa48-4e7d-91d0-c04293475976,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
84,94,1eef7a25-2621-47ea-8691-4d0a92b21195,25006cc4-a12b-4570-918f-78a97dca46a3
85,94,c06887af-2a3d-4b5d-b9cb-bdd3a853a65b,25006cc4-a12b-4570-918f-78a97dca46a3
86,26,1d63ecbd-c59d-4187-8e42-bb97c13e4c6a,5db38fdd-3b64-4392-9002-ce7512bf3ceb
87,56,b531ee37-7cda-48b8-83fa-283ebff8e6bc,fe758c24-6a48-4f9c-8424-ea1956da1ac4
88,56,8cb24502-60f6-4c9d-a3a3-468a9bfb819f,fe758c24-6a48-4f9c-8424-ea1956da1ac4
89,26,d02dbe90-d63d-4a3e-9df2-790bdfddb46d,5db38fdd-3b64-4392-9002-ce7512bf3ceb
90,94,1f6a5167-47a8-4523-bee4-9b7a58a9dbdd,25006cc4-a12b-4570-918f-78a97dca46a3
91,51,b926a39e-e6b5-4afd-8ab7-39303e9b3442,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
92,94,844b6d5d-b89e-454f-b35b-d7e76244cb41,25006cc4-a12b-4570-918f-78a97dca46a3
93,51,0b69bba9-cbcf-4ff6-8687-a60d169f5e73,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
94,51,9113743c-b4ed-4180-827f-7e3aa40f54f6,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
95,51,7d013e7f-0d18-488c-964d-5e827080a2e3,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
96,51,a06264a4-54e4-4cc7-b0fb-9c9741378c88,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
97,51,6581ff71-7e62-4281-9d10-afcb1467afa7,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
98,51,0579d7c7-75ac-4734-b227-4bfa1eb4e55f,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
100,51,f1278e01-f1d6-473d-bb93-f53abd97006f,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
101,51,35ff991c-175f-4dcb-85ba-082cac8e755c,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
102,51,f41abd3b-8a10-4381-9801-17a4aa424ca6,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
103,51,92cde026-876a-4c30-8cdc-aa15753a1b62,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
104,51,9f1255bf-228d-49c3-9c79-4cf73262e12d,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
105,51,ee768c26-45e7-4d79-99ca-26141c2f590b,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
106,51,a4104146-3d5e-431e-85d9-3285f6f039b9,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
107,51,fb35308a-fce1-47fe-9f1c-9ebd832378e0,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
108,51,d8274a80-6a23-4595-8230-ba44cdbb6787,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
109,51,0441c548-bfe9-4638-8d52-2f828208e973,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
110,51,f273b90c-181d-491d-94a5-5fb4a649b8a7,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
111,51,b82c2e62-1c7d-4359-8d14-a2cb4f2545ff,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
112,51,b256c08e-0102-4f5c-9510-263525a3e1c6,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
113,51,2b68cb60-0334-4d1e-a188-2d7db22104f9,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
114,51,b4538c21-2859-458a-b0fd-764539d87d73,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
115,51,a2aae0dc-4bcd-42be-b9a3-c3f68e88c9f2,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
116,28,00e08c10-9c66-4453-8184-550f5af074c6,927df241-9b2c-4a41-bbe1-d6151a413b40
117,51,5c16b60b-43d1-4600-8da2-eaa2c955f9f0,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
119,51,e9cb636c-3810-4d41-b68d-381d457c2c75,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
120,51,ed5e2d90-0ddb-4955-b471-abe1fda190c5,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
121,34,01ec92cd-5372-4b7d-9756-e987225eea87,db5c71e1-57ef-4e4d-b808-9c9c6d40f47f
123,51,8afa579f-c4b5-4388-89d8-500232f5a050,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
124,26,9071440b-518b-4d90-84fa-8c274607d025,5db38fdd-3b64-4392-9002-ce7512bf3ceb
126,51,5428ab76-3b63-409b-9dc5-e9c0e3551705,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
127,51,59e3dfd6-9018-41f1-800a-a5604a5a95e8,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
128,51,00847e15-78f6-4437-bfa9-ddbc6ba00b3e,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
129,51,b88190e6-79f6-4b01-bf1d-2923d8bfe5ce,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
130,29,b9e94db8-330d-4014-9bc0-5848426ca6fb,927df241-9b2c-4a41-bbe1-d6151a413b41
130,51,b9e94db8-330d-4014-9bc0-5848426ca6fb,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
131,29,e5904739-d9ca-4d85-9c8c-fd602e444e9d,927df241-9b2c-4a41-bbe1-d6151a413b41
131,51,e5904739-d9ca-4d85-9c8c-fd602e444e9d,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
132,29,670b647e-21f6-4194-a2b0-04fbc0ff6fe5,927df241-9b2c-4a41-bbe1-d6151a413b41
132,51,670b647e-21f6-4194-a2b0-04fbc0ff6fe5,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
133,29,b40d0e48-afeb-42d0-bde0-e2756f74e395,927df241-9b2c-4a41-bbe1-d6151a413b41
133,51,b40d0e48-afeb-42d0-bde0-e2756f74e395,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
134,29,210b9528-e0ce-4645-9fd6-91890f69d746,927df241-9b2c-4a41-bbe1-d6151a413b41
134,51,210b9528-e0ce-4645-9fd6-91890f69d746,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
135,29,cea4c695-7be0-4dc0-95e8-35b52c4116c5,927df241-9b2c-4a41-bbe1-d6151a413b41
135,51,cea4c695-7be0-4dc0-95e8-35b52c4116c5,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
136,29,4666d732-32b9-49ad-8aca-6229c8569d1c,927df241-9b2c-4a41-bbe1-d6151a413b41
136,51,4666d732-32b9-49ad-8aca-6229c8569d1c,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
137,29,9ccf0441-94fa-4895-8796-72ffc789b3ea,927df241-9b2c-4a41-bbe1-d6151a413b41
137,51,9ccf0441-94fa-4895-8796-72ffc789b3ea,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
138,29,631c6d0e-a99b-4035-adcc-0034c93a7fce,927df241-9b2c-4a41-bbe1-d6151a413b41
138,51,631c6d0e-a99b-4035-adcc-0034c93a7fce,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
139,29,dd1bfd18-a403-4f37-9dc7-694c2b9cdeb1,927df241-9b2c-4a41-bbe1-d6151a413b41
139,51,dd1bfd18-a403-4f37-9dc7-694c2b9cdeb1,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
140,29,5f0a88fa-ab91-4314-9bdf-646e2aba30e9,927df241-9b2c-4a41-bbe1-d6151a413b41
140,51,5f0a88fa-ab91-4314-9bdf-646e2aba30e9,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
141,29,17b23e09-ef19-4b17-a4ca-7e017d6367d3,927df241-9b2c-4a41-bbe1-d6151a413b41
141,51,17b23e09-ef19-4b17-a4ca-7e017d6367d3,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
142,29,e993c61d-d49f-4de3-9b1b-fc46a9d13998,927df241-9b2c-4a41-bbe1-d6151a413b41
142,51,e993c61d-d49f-4de3-9b1b-fc46a9d13998,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
143,29,e609728c-6616-4c6f-8f0f-e366799ddcf6,927df241-9b2c-4a41-bbe1-d6151a413b41
143,51,e609728c-6616-4c6f-8f0f-e366799ddcf6,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
144,35,2731dba8-7473-443d-834e-c52005aaeef4,4e44d169-1292-4d6e-b5b9-fddc14fbbcdc
145,94,e800bf9f-69b0-4b19-9c06-eb7cd30c2edd,25006cc4-a12b-4570-918f-78a97dca46a3
149,51,3ba1fe20-03cf-444f-8f2a-406f3d7f0eb7,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
150,35,4aacb0e4-449d-43de-94c4-fe279e230dd3,4e44d169-1292-4d6e-b5b9-fddc14fbbcdc
151,51,f0df7e9c-8d82-46ee-8d8c-31da1f927e1f,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
153,137,6987dd6c-853b-466e-ab10-1105408c287f,3387e5b6-d36d-4475-8b34-e918249b7474
155,137,f36a9f01-5d79-4d2c-b4ea-acd3cd2fd863,3387e5b6-d36d-4475-8b34-e918249b7474
156,137,43437bed-3b26-4840-84db-8bc79e13fe1a,3387e5b6-d36d-4475-8b34-e918249b7474
157,137,5da10ba2-8d69-40db-a2c2-7d26de879d2f,3387e5b6-d36d-4475-8b34-e918249b7474
158,137,e38a48d7-1494-48a4-83d9-d56319dffbce,3387e5b6-d36d-4475-8b34-e918249b7474
159,137,a6a589f3-c6fc-4ff4-8378-4d3085ef878d,3387e5b6-d36d-4475-8b34-e918249b7474
160,137,0b3a4aad-53d9-40dc-873a-c90e61ea03a7,3387e5b6-d36d-4475-8b34-e918249b7474
162,51,d295111f-1446-4648-a788-c444e9cac13a,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
163,56,e7a7e9bf-04ee-4f5a-b5d4-78d54f6e9372,fe758c24-6a48-4f9c-8424-ea1956da1ac4
164,56,a1f65ab8-a158-4516-8170-86da55f7861e,fe758c24-6a48-4f9c-8424-ea1956da1ac4
165,6,7b13bc17-44c6-4ab4-ad09-e17b3f9bcd13,60d0dc9e-4acd-4836-9376-f0bc5ea2f635
165,35,7b13bc17-44c6-4ab4-ad09-e17b3f9bcd13,4e44d169-1292-4d6e-b5b9-fddc14fbbcdc
166,51,25126dae-ff76-40bf-a412-730a91a5bf7c,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
167,56,ef87fdcc-8007-4a37-b292-7b95e9ad19df,fe758c24-6a48-4f9c-8424-ea1956da1ac4
168,27,5375d133-8242-47b3-b4bf-18771eb96c9e,4f571464-c0f6-460c-a1f2-fd307f5fe744
168,112,5375d133-8242-47b3-b4bf-18771eb96c9e,68cb3e51-ebdc-4355-bbff-0a3453a371f1
169,51,dab08451-f057-4181-8919-6a476dcd6c4e,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
169,56,dab08451-f057-4181-8919-6a476dcd6c4e,fe758c24-6a48-4f9c-8424-ea1956da1ac4
170,56,ab6d2c67-d76e-4baa-829a-fd7efa0ed626,fe758c24-6a48-4f9c-8424-ea1956da1ac4
171,51,8629f9db-77ff-43c8-b16e-7ab1e293236c,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
172,51,fa85aca4-daf4-452d-981e-88ec86bfb057,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
173,35,ca68dc99-1730-45c0-950f-695a85e16b75,4e44d169-1292-4d6e-b5b9-fddc14fbbcdc
176,137,8c86bb46-5801-4e65-a263-c21bf85b8a19,3387e5b6-d36d-4475-8b34-e918249b7474
178,51,3b0a20b0-687f-4103-b096-01eed4a067af,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
179,51,c677c3bb-62ec-475d-9a46-eb2df5b6d2ea,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
180,51,21630b1e-cacd-4361-96c8-36463604e5cd,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
181,51,52dbcdbe-9fcd-4827-8142-991c6642e296,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
182,51,4f96aa6f-249c-45b3-8a70-d7ed29bf20e3,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
183,51,0ca34589-fc18-464b-aa5e-a2ed03499a51,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
184,51,451b635f-04a9-4605-ad55-29bba4b32318,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
185,51,18540a75-5bc2-4da4-a37f-09d68856232f,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
186,51,c3b08d47-bcb9-48fc-bfda-f410603cba53,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
187,137,c80b0824-d692-4d2a-a738-a4d8d17534c4,3387e5b6-d36d-4475-8b34-e918249b7474
188,25,70cd727e-acd6-4f74-ad45-05aed7303ad6,b9df3400-41bb-46a8-8b68-7e951f1806b9
189,51,4549679e-7256-4bc1-a795-1e40da475b3b,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
190,51,201aa7c3-09e7-4cdd-a688-559328bc1c33,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
191,51,985a44e0-07b4-461e-8a87-5a6f60a92e1e,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
192,51,52eac77c-2951-4c3a-b15c-fb169d8dabc9,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
193,51,2805d225-b412-4268-91fe-9a59aafd5db1,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
194,51,2fdbfee1-a96d-4971-b143-5640a0586427,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
195,51,d4b92f26-1b30-4130-a55b-4e04fae0c551,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
196,51,d4ce58b6-39e4-4f40-be7b-dbbc7747bfef,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
197,51,87cabccd-a8b3-4637-9c88-604377bca5e5,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
198,51,05d15c32-75a0-43ab-a56c-3647bf4bea7c,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
199,51,06d37862-302b-4b34-abce-a9ba52c88081,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
200,51,9a00ec54-764a-4e35-8baa-6efefe39f472,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
201,51,6b40d66b-37eb-4c53-bef3-70e72da9c75a,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
202,51,75b4ebe5-a639-49a4-b13e-c42837e3910d,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
203,51,151a54f9-7606-411b-9e48-a80f87db5c1a,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
204,27,81e3ff67-76e8-443b-8c93-dcac70538891,4f571464-c0f6-460c-a1f2-fd307f5fe744
204,51,81e3ff67-76e8-443b-8c93-dcac70538891,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
205,51,79a186b3-bb4b-41fc-8b93-390228745aab,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
206,35,a0c82ebb-0022-43ef-b04a-ef3d9d7c9922,4e44d169-1292-4d6e-b5b9-fddc14fbbcdc
206,51,a0c82ebb-0022-43ef-b04a-ef3d9d7c9922,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
207,137,785d2da8-8051-4105-840c-97088747e0ea,3387e5b6-d36d-4475-8b34-e918249b7474
208,137,21a5bcd0-950f-495f-a81c-cd76e2acd917,3387e5b6-d36d-4475-8b34-e918249b7474
209,51,ea4e4b41-d734-4b18-941f-ab713f6898d5,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
210,137,6c8251da-d1ed-48cf-a7ea-0ed28be9f04e,3387e5b6-d36d-4475-8b34-e918249b7474
211,51,ba325fb6-0fc0-4e90-a65b-927de9ec15f2,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
212,51,bdc09e26-8f73-46bb-a52f-e2de880bbc49,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
213,51,69084a15-6369-4705-98fb-97af77759600,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
214,51,05669239-85f1-42a8-a90f-9650f749b60c,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
215,51,326a569c-8509-417b-af65-b93e87e77217,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
216,51,3840e603-d4f7-4d5c-8579-4a5a95cde5da,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
217,51,6d3182f5-b20c-4b4b-a78a-4580f7a0a022,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
218,51,87b4b39c-7c82-4f2a-a536-5565285a7302,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
218,56,87b4b39c-7c82-4f2a-a536-5565285a7302,fe758c24-6a48-4f9c-8424-ea1956da1ac4
219,35,a25562df-ffe2-4133-aebc-b09b82a06273,4e44d169-1292-4d6e-b5b9-fddc14fbbcdc
221,51,5e812151-ca04-46f3-9c2a-c4b71bfc91eb,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
222,51,1f124ccb-d13e-4023-86fd-185cdff07331,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
223,51,16cface4-e364-4ab8-ab5d-d01b2bc64c8a,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
223,138,16cface4-e364-4ab8-ab5d-d01b2bc64c8a,a5be143c-038b-4661-9a23-3d71d40aa7d6
224,51,976dfa19-0a25-4d64-84fb-28101dd754ad,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
225,51,5510b858-ad39-4e92-8a70-2a01c05cae66,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
226,51,a96284d5-50ef-4165-b025-1c09fa7eb4e6,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
227,64,39394eb8-3db3-4de0-9ca5-0b9f9d6780be,1e85dcaf-bd03-48dc-98bd-73e2e2779c7b
229,35,c2180b40-d03b-4198-8bcf-3388de135aea,4e44d169-1292-4d6e-b5b9-fddc14fbbcdc
230,26,3193e920-89b9-4cf0-aaa3-03c50586a149,5db38fdd-3b64-4392-9002-ce7512bf3ceb
231,56,89e8dd23-97d9-4271-8621-5143c3937492,fe758c24-6a48-4f9c-8424-ea1956da1ac4
232,6,059cfb7d-7278-4a44-86a4-b63931e7bc76,60d0dc9e-4acd-4836-9376-f0bc5ea2f635
233,40,70ed0e66-225a-44b3-86c0-cf9784c7bf4d,4fa23b9d-0f0a-49a5-848f-591e23711c37
233,88,70ed0e66-225a-44b3-86c0-cf9784c7bf4d,4a8f0ef7-dbdb-44d7-ad0c-53df3a82b320
234,51,452d1259-13b1-47bd-a3c2-25e3c39b9ac1,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
235,51,0ed69a81-c65c-46b8-a10d-ccbeb6b1563d,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
236,51,7bfa4331-6b14-4cdb-b469-1a41a4818932,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
237,51,106f2781-ca79-489e-986b-7a9925070985,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
238,51,221569fc-ad5a-4ce9-8ef4-8d52500a8604,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
239,51,44d5cf74-7e78-462a-ae3f-34df527fbe6d,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
240,51,a73b85e4-ee91-4262-95cc-fbc6baa9c58f,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
241,51,07d56152-f57e-4d10-833a-cc749bf96bc0,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
242,51,53fe6adc-27a0-4938-88b2-9a8cb126af04,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
243,51,4869ca15-5c01-41e3-9a0b-16c2bc3ee694,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
244,40,5d879ffd-3650-4e5e-adbe-e498ebfa9988,4fa23b9d-0f0a-49a5-848f-591e23711c37
245,56,3818d9ea-b02d-4179-80a9-b885ba812106,fe758c24-6a48-4f9c-8424-ea1956da1ac4
246,51,8b9bc419-0e06-4fa9-8af5-8e6973a2f7bb,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
247,51,fc59eee0-359a-4935-b19d-6edb6b69d1f2,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
248,64,580b8ebc-56a5-41f7-9945-7bbefab02ba2,1e85dcaf-bd03-48dc-98bd-73e2e2779c7b
249,28,aed34e6e-87b8-40cc-b4bf-3bdde65b54bb,927df241-9b2c-4a41-bbe1-d6151a413b40
250,51,ed41d42c-df81-4db3-aff0-921b283eb7e0,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
252,23,c7ba02a2-1e7d-4374-ad8c-531337380fc2,b933ec53-1f11-4e21-a043-67a2419ee067
252,139,c7ba02a2-1e7d-4374-ad8c-531337380fc2,2e5acb96-569b-439b-b810-4108d057b544
253,35,264469c9-fc83-465c-8f1d-47a0a26ea211,4e44d169-1292-4d6e-b5b9-fddc14fbbcdc
254,35,5234daff-af3c-4e90-8f29-1d43b8b616cf,4e44d169-1292-4d6e-b5b9-fddc14fbbcdc
256,51,620b7281-3cc0-4016-9227-f4659708fd7c,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
257,51,bdc42759-e4fd-400f-8772-87e805788f39,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
258,51,0a281be6-1884-44c5-9adc-c4fdbf2452ed,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
258,56,0a281be6-1884-44c5-9adc-c4fdbf2452ed,fe758c24-6a48-4f9c-8424-ea1956da1ac4
259,51,b11ae331-51d8-4694-8b72-0535632299c8,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
260,51,fcc0d565-0492-4713-ae7d-90af1d9ff1eb,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
261,51,c7abdbc5-fa2c-4a33-ba42-f65a142c1e96,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
262,51,e24092eb-3540-4a6a-a821-7c023ee912bd,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
263,94,7b4c511c-5588-4ac9-b83a-f01f9087dedf,25006cc4-a12b-4570-918f-78a97dca46a3
264,26,c2396fdf-e645-4734-bc1a-037ea0a05f11,5db38fdd-3b64-4392-9002-ce7512bf3ceb
265,51,311572ec-e6d7-44fe-ad37-6d38dc3b42e5,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
265,56,311572ec-e6d7-44fe-ad37-6d38dc3b42e5,fe758c24-6a48-4f9c-8424-ea1956da1ac4
266,82,a7dec8f0-c137-43d4-a76a-8b881c75c370,b4fdee65-3eb6-4778-bb61-a692022ef406
267,51,d33eebeb-aa71-4db9-912e-f6d7d5804682,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
268,109,f945d058-9740-4c4f-a9ed-4ee080097081,564888a3-9c45-45fe-a75d-22f142fe28c1
269,35,8775d3ab-1241-46a2-bdf5-9015166abb6d,4e44d169-1292-4d6e-b5b9-fddc14fbbcdc
269,51,8775d3ab-1241-46a2-bdf5-9015166abb6d,128ec9c0-9293-4d2f-bf04-855a76e8dbe0
269,93,8775d3ab-1241-46a2-bdf5-9015166abb6d,38962bb9-86b9-4d16-ad61-6436782a7783
270,35,7cafd6d3-b3db-4c65-9f1a-d7f2b4969d4f,4e44d169-1292-4d6e-b5b9-fddc14fbbcdc
