FilmID,PersonID,RoleID
5088,20712,58
5089,20709,55
5089,20713,52
5089,20713,56
5089,20714,55
5089,20715,57
5089,20716,58
5089,20717,54
5089,20718,54
5089,20719,54
5090,20720,52
5090,20720,54
5090,20720,56
5090,20721,55
5090,20722,55
5090,20723,55
5090,20724,54
5090,20725,54
5090,20726,54
5090,20726,58
5090,20727,57
5091,19930,56
5091,20728,52
5091,20729,54
5091,20729,56
5091,20730,56
5091,20731,56
5091,20732,55
5091,20733,55
5091,20734,55
5091,20735,54
5091,20736,57
5091,20737,57
5091,20738,57
5091,20739,58
5092,1300,55
5092,1354,56
5092,2615,58
5092,4852,57
5092,5062,52
5092,5062,56
5092,8043,54
5092,16097,55
5092,16149,55
5092,20740,56
5092,20741,55
5092,20742,55
5092,20743,54
5092,20744,54
5092,20745,54
5092,20746,54
5093,20747,52
5093,20747,56
5093,20748,55
5093,20749,55
5093,20750,55
5093,20751,55
5093,20752,54
5093,20753,54
5093,20754,57
5093,20755,58
5094,1301,55
5094,8984,57
5096,2466,52
5097,13412,56
5097,14547,58
5097,19102,54
5097,19103,54
5097,19104,57
5097,19106,57
5097,19655,54
5097,20756,52
5097,20757,55
5097,20758,55
5097,20759,55
5098,13426,52
5098,19241,55
5098,20760,52
5098,20761,52
5098,20762,52
5098,20763,56
5098,20764,56
5098,20765,56
5098,20766,56
5098,20767,56
5098,20768,55
5098,20769,55
5098,20770,55
5098,20771,58
5098,20772,54
5098,20773,57
5099,1054,56
5099,6235,57
5099,10306,55
5099,13434,58
5099,13438,55
5099,14264,52
5099,14264,56
5099,20774,56
5099,20775,55
5099,20776,54
5100,14481,58
5100,20777,52
5100,20777,56
5100,20778,55
5100,20779,55
5100,20780,55
5100,20781,57
5100,20782,58
5100,20783,54
5101,3869,54
5101,20784,52
5101,20784,56
5101,20785,55
5101,20786,55
5101,20787,55
5101,20788,57
5101,20789,58
5102,20790,52
5102,20790,54
5102,20791,56
5102,20792,55
5102,20793,55
5102,20794,55
5102,20795,57
5102,20796,58
5103,5504,58
5103,11084,54
5103,11085,54
5103,16244,56
5103,16245,56
5103,19486,57
5103,20797,52
5103,20798,55
5103,20799,55
5103,20800,55
5103,20801,54
5104,20802,52
5104,20802,55
5104,20802,56
5104,20803,55
5104,20804,55
5104,20805,54
5104,20806,54
5104,20807,54
5104,20808,58
5104,20809,58
5104,20810,56
5105,10219,54
5105,11250,52
5105,11250,56
5105,19227,57
5105,20811,55
5105,20812,55
5105,20813,55
5105,20814,58
5106,20815,52
5106,20816,56
5106,20817,55
5106,20818,55
5106,20819,55
5106,20820,54
5106,20821,54
5106,20822,58
5107,351,57
5107,396,58
5107,7286,55
5107,10306,55
5107,20823,52
5107,20823,56
5107,20824,55
5108,382,58
5108,3477,57
5108,8143,52
5108,8154,56
5110,15931,52
5110,15931,54
5110,15931,55
5110,15931,56
5110,15931,57
5110,15932,55
5110,16028,58
5110,20825,55
5111,20826,52
5111,20826,56
5111,20827,55
5111,20828,55
5112,6480,57
5112,20829,52
5112,20829,56
5112,20830,55
5112,20831,55
5112,20832,55
5112,20833,58
5113,3557,56
5113,3697,58
5113,7348,56
5113,20834,52
5113,20835,56
5113,20836,56
5113,20837,56
5113,20838,56
5113,20839,56
5113,20840,55
5113,20841,55
5113,20842,55
5113,20843,57
5114,20844,52
5114,20844,54
5114,20844,56
5114,20845,54
5114,20845,55
5114,20846,55
5114,20847,55
5114,20848,54
5114,20849,57
5114,20850,57
5114,20851,58
5115,10181,52
5115,10181,56
5116,1107,54
5116,1108,54
5116,1496,55
5116,20852,52
5116,20852,56
5116,20853,56
5116,20854,55
5116,20855,55
5116,20856,57
5116,20857,58
5118,20864,52
5118,20864,54
5118,20865,56
5118,20866,55
5118,20867,55
5118,20868,55
5118,20869,54
5118,20870,57
5118,20871,58
5119,13438,55
5119,20872,52
5119,20873,56
5119,20874,55
5119,20875,55
5119,20876,57
5119,20877,57
5119,20878,58
5120,3301,57
5120,6039,56
5120,6040,57
5120,6042,54
5120,6043,54
5120,6044,54
5120,6048,55
5120,6899,56
5120,6900,55
5120,6901,55
5120,6902,55
5120,10472,52
5121,3899,55
5121,20879,52
5121,20879,54
5121,20880,56
5121,20881,55
5121,20882,55
5121,20883,54
5121,20884,54
5122,15107,58
5122,20885,52
5122,20885,56
5122,20886,52
5122,20886,56
5122,20887,55
5122,20888,55
5122,20889,55
5122,20890,57
5122,20891,56
5122,20892,56
5123,20902,52
5123,20902,58
5123,20903,56
5123,20904,55
5123,20905,55
5123,20906,55
5123,20907,54
5123,20908,57
5124,20909,52
5124,20909,56
5124,20910,56
5124,20911,55
5124,20912,55
5124,20913,55
5124,20914,58
5125,20915,52
5125,20916,57
5126,4956,57
5126,10219,54
5126,15397,55
5126,17089,57
5126,20917,52
5126,20918,56
5126,20919,55
5126,20920,55
5126,20921,58
5127,20922,52
5127,20923,54
5127,20923,55
5127,20923,56
5127,20924,56
5127,20925,55
5127,20926,55
5127,20927,57
5127,20928,58
5128,20929,52
5128,20929,54
5129,20930,52
5129,20931,55
5129,20932,55
5129,20933,55
5130,20934,52
5130,20935,56
5130,20936,56
5130,20938,56
5130,20939,55
5130,20940,55
5130,20941,55
5130,20942,54
5130,20943,58
5130,20944,57
5131,10868,54
5131,20945,52
5131,20945,56
5131,20946,55
5131,20947,55
5131,20948,55
5131,20949,58
5131,20950,57
5132,20951,52
5132,20951,56
5132,20952,55
5132,20953,55
5132,20954,55
5132,20955,57
5132,20956,58
5133,18418,56
5133,20957,52
5133,20958,56
5133,20959,55
5133,20960,55
5133,20961,55
5133,20962,57
5133,20963,58
5133,20964,58
5134,507,55
5134,3834,56
5134,6480,57
5134,20829,52
5134,20829,56
5134,20965,56
5134,20966,55
5134,20967,55
5134,20968,58
5135,20969,52
5135,20969,56
5135,20969,58
5135,20970,55
5135,20971,55
5135,20972,55
5135,20973,54
5136,20974,52
5136,20974,56
5136,20975,56
5136,20976,55
5136,20977,55
5136,20978,55
5136,20979,54
5136,20980,57
5136,20981,58
5137,20982,52
5137,20983,52
5137,20984,54
5137,20984,56
5137,20985,55
5137,20986,55
5137,20987,55
5137,20988,57
5137,20989,57
5137,20990,57
5137,20991,57
5137,20992,58
5137,20993,58
5138,20994,52
5138,20994,56
5138,20995,57
5138,20996,57
5139,21000,52
5139,21000,54
5139,21000,56
5139,21001,55
5139,21002,55
5139,21003,55
5139,21004,54
5139,21005,58
5140,6038,52
5140,6038,55
5140,6038,56
5140,21006,55
5140,21007,55
5140,21008,54
5140,21009,54
5140,21010,54
5140,21011,54
5140,21012,54
5140,21013,54
5140,21014,57
5140,21015,58
5141,4186,52
5141,21016,55
5141,21017,55
5141,21018,55
5142,4186,52
5142,4186,54
5142,4186,55
5142,4186,56
5142,21019,55
5142,21020,55
5142,21021,58
5143,21022,55
5143,21023,55
5143,21024,55
5143,21025,52
5143,21026,54
5144,21027,52
5144,21027,56
5144,21028,56
5144,21029,56
5144,21030,55
5144,21031,55
5144,21032,55
5144,21033,54
5144,21034,58
5145,4251,52
5145,21035,56
5145,21036,56
5145,21037,56
5145,21038,56
5145,21039,56
5145,21040,55
5145,21041,55
5145,21042,54
5145,21043,57
5145,21044,57
5146,21045,52
5146,21045,56
5146,21046,54
5146,21047,57
5146,21048,58
5146,21049,55
5146,21050,55
5146,21051,55
5147,351,57
5147,2525,52
5147,2525,56
5147,9018,56
5147,13486,55
5147,17290,55
5147,20823,56
5147,21052,56
5147,21053,54
5147,21054,57
5147,21055,58
5148,1944,52
5148,1944,56
5148,9296,55
5148,21056,52
5148,21057,55
5148,21058,54
5148,21059,57
5149,21060,52
5149,21061,55
5149,21062,55
5149,21063,55
5149,21064,56
5149,25617,54
5150,21065,52
5150,21066,57
5150,21067,54
5151,13409,58
5151,13412,56
5151,13414,52
5151,13415,57
5151,13417,54
5151,14553,54
5151,15161,55
5151,21068,55
5151,21069,55
5151,21070,54
5151,21071,54
5151,21072,54
5151,21073,54
5152,20318,54
5152,21074,52
5152,21075,55
5152,21076,55
5152,21077,55
5152,21078,55
5152,21079,57
5152,21080,58
5153,6495,57
5153,6501,56
5153,6502,56
5153,6505,55
5153,8125,55
5153,9936,55
5153,21081,52
5153,21081,56
5153,21082,58
5154,21083,52
5154,21083,56
5154,21084,57
5155,394,58
5155,6119,52
5155,6119,56
5155,10022,57
5156,21085,52
5156,21085,55
5156,21085,56
5156,21085,57
5156,21086,55
5156,21086,56
5156,21086,57
5156,21086,58
5156,21087,55
5156,21088,55
5157,21089,52
5157,21089,56
5157,21090,55
5157,21091,55
5157,21092,54
5157,21093,54
5157,21094,54
5157,21095,54
5157,21096,57
5157,21097,58
5158,1772,57
5158,3189,56
5158,3190,52
5158,3190,56
5158,6824,56
5158,21098,55
5158,21099,55
5159,1508,55
5159,2499,55
5159,21100,52
5159,21100,54
5159,21100,56
5159,21101,54
5159,21102,57
5159,21103,58
5160,21104,52
5160,21104,56
5160,21105,55
5160,21106,55
5160,21107,55
5160,21108,54
5160,21109,54
5160,21110,54
5160,21111,57
5160,21112,57
5160,21113,58
5161,4816,55
5161,21114,52
5161,21114,56
5161,21115,56
5161,21116,55
5161,21117,55
5161,21118,54
5161,21119,54
5161,21120,54
5161,21121,54
5161,21122,54
5161,21123,54
5161,21124,54
5161,21125,54
5161,21126,54
5161,21127,54
5161,21128,54
5161,21129,54
5161,21130,57
5161,21131,58
5162,213,52
5162,228,56
5162,234,56
5162,267,54
5162,267,55
5162,8662,52
5162,17087,55
5162,17838,57
5162,21132,55
5165,1774,54
5165,1774,56
5165,1786,57
5165,12870,58
5165,21141,52
5165,21142,55
5165,21143,55
5166,21144,52
5166,21144,55
5166,21144,56
5166,21145,52
5166,21145,55
5166,21145,56
5166,21146,55
5166,21147,54
5166,21148,58
5166,21149,57
5167,21150,52
5167,21151,54
5167,21152,54
5167,21153,58
5167,21154,57
5168,21155,52
5168,21155,58
5168,21156,56
5168,21157,55
5168,21158,55
5168,21159,55
5168,21160,54
5168,21161,57
5168,21162,57
5169,21163,52
5169,21163,54
5169,21163,56
5169,21164,55
5169,21165,55
5169,21166,55
5169,21167,58
5169,24571,57
5170,14026,52
5170,21168,55
5171,1085,57
5171,20136,55
5171,21169,52
5171,21169,56
5171,21170,56
5171,21171,56
5171,21172,55
5171,21173,55
5171,21174,54
5171,21175,54
5171,21176,54
5171,21177,58
5173,3190,56
5173,3728,52
5173,3728,54
5173,13815,58
5173,21168,55
5173,21185,55
5173,21185,56
5173,21186,55
5174,2333,52
5174,2333,56
5176,3461,52
5176,3565,57
5176,3566,54
5176,3780,55
5176,4552,56
5177,688,57
5177,2467,52
5177,2766,54
5177,3462,56
5177,5372,56
5181,21204,52
5181,21204,56
5181,21205,56
5181,21206,55
5181,21207,55
5181,21208,55
5181,21209,57
5181,21210,58
5182,21211,52
5182,21211,56
5182,21212,55
5182,21213,55
5182,21214,55
5182,21215,54
5182,21216,54
5182,21217,57
5182,21218,58
5183,11742,52
5183,11742,56
5183,11742,58
5183,13543,55
5183,21219,56
5183,21220,54
5183,21220,55
5183,21221,55
5183,21222,54
5183,21223,57
5184,1200,58
5184,12900,57
5184,21224,52
5184,21224,56
5184,21225,56
5184,21226,55
5184,21227,55
5184,21228,55
5184,21229,54
5185,13080,55
5185,13273,55
5185,16872,54
5185,21230,52
5185,21231,56
5185,21232,55
5185,21233,57
5186,5543,57
5186,13976,58
5186,13977,58
5186,13978,56
5186,13979,52
5186,21234,55
5186,21235,55
5186,21236,55
5187,3231,54
5187,15503,54
5187,16545,55
5187,21237,52
5187,21238,56
5187,21239,55
5187,21240,55
5187,21241,54
5187,21242,57
5187,21243,58
5188,21244,52
5188,23755,55
5188,23756,52
5188,23757,54
5189,21245,52
5189,21245,54
5189,21246,56
5189,21247,55
5189,21248,55
5189,21249,55
5189,21250,58
5189,21251,57
5189,21252,57
5190,10995,58
5190,21254,52
5190,21255,56
5190,21256,55
5190,21257,56
5190,21258,54
5191,21259,52
5191,21260,55
5191,21261,56
5191,21262,56
5192,1774,54
5192,12960,52
5192,12960,56
5192,21263,55
5192,21264,55
5192,21265,58
5192,23959,56
5193,511,55
5193,3779,55
5193,7815,52
5193,7819,57
5193,21266,54
5193,22092,56
5194,4956,57
5194,10219,54
5194,11484,57
5194,17089,57
5194,21267,52
5194,21268,56
5194,21269,55
5194,21270,55
5194,21271,58
5194,21272,58
5195,3525,52
5195,21274,56
5195,21275,56
5195,21276,55
5195,21277,55
5195,21278,54
5195,21279,57
5195,21280,58
5196,21281,52
5196,21282,55
5196,21283,55
5196,21284,55
5197,1786,57
5197,3503,58
5197,5692,56
5197,6681,52
5197,7039,55
5197,8046,55
5197,21285,55
5198,21286,52
5199,2498,57
5199,4446,58
5199,4447,52
5199,4449,54
5199,21287,56
5199,21288,56
5199,21289,55
5199,21290,55
5199,21291,55
5200,21292,52
5200,21292,54
5200,21292,56
5200,21293,55
5200,21294,55
5200,21295,55
5200,21296,57
5200,21297,58
5201,21298,52
5201,21298,56
5201,21299,55
5201,21300,55
5201,21301,55
5201,21302,54
5201,21303,54
5201,21304,58
5202,21305,52
5202,21305,54
5202,21305,55
5202,21306,56
5202,21307,55
5202,21308,55
5202,21309,58
5202,21310,58
5203,21311,52
5203,21311,56
5203,21312,55
5203,21313,55
5203,21314,55
5203,21315,58
5204,341,57
5204,21316,52
5205,21292,52
5205,21292,54
5205,21292,56
5205,21292,57
5205,21317,55
5205,21318,55
5205,21319,55
5205,21320,57
5205,21321,57
5205,21322,58
5206,1190,55
5206,14544,54
5206,21323,52
5206,21324,56
5206,21325,56
5206,21326,55
5206,21327,55
5206,21328,58
5206,21329,58
5206,21330,58
5206,21331,57
5206,21332,57
5206,21333,57
5206,21334,57
5207,291,56
5207,1665,52
5207,1668,57
5207,1671,55
5207,1673,55
5207,3913,55
5207,21335,52
5208,3062,57
5208,16680,56
5208,18108,52
5208,21336,52
5208,21337,56
5208,21338,55
5208,21339,55
5208,21340,55
5208,21341,54
5208,21342,54
5208,21343,58
5209,1290,55
5209,5068,57
5209,9514,56
5209,9833,58
5209,9834,52
5209,9834,56
5209,9835,56
5209,9836,54
5209,9837,55
5209,15573,55
5209,21344,55
5210,6749,52
5210,6749,56
5210,21345,55
5210,21346,55
5210,21347,54
5210,21348,57
5210,21349,57
5210,21350,58
5211,3089,58
5211,21351,52
5211,21351,56
5211,21352,55
5211,21353,55
5212,21354,52
5212,21354,55
5212,21354,56
5212,25157,54
5212,25158,57
5212,25159,57
5212,25160,58
5213,5860,55
5213,9022,57
5213,9840,52
5213,9840,56
5213,10902,58
5213,15585,56
5213,21355,55
5213,21356,54
5213,21357,54
5213,21358,54
5214,4103,58
5214,4104,52
5214,4104,54
5214,4104,56
5214,21359,55
5214,21360,55
5214,21361,55
5214,21362,55
5214,21363,57
5214,21364,57
5215,13497,58
5215,13498,52
5215,13498,56
5215,21365,56
5215,21365,57
5215,21366,56
5215,21367,55
5215,21368,55
5216,21369,52
5216,21369,56
5216,21370,56
5216,21371,55
5216,21372,55
5216,21373,54
5216,21374,54
5216,21375,57
5217,21376,52
5217,21376,56
5217,21377,56
5217,21378,55
5217,21379,55
5217,21380,54
5217,21381,54
5217,21382,54
5217,21383,54
5217,21384,57
5217,21385,58
5218,3594,52
5218,3594,56
5218,3682,58
5218,15346,56
5218,15347,57
5218,21386,55
5218,21387,55
5219,3885,56
5219,21388,52
5219,21389,55
5219,21390,54
5219,21391,57
5220,2522,55
5220,21390,54
5220,21392,52
5220,21392,56
5220,21393,55
5220,21394,55
5221,21395,56
5221,21396,52
5221,21397,57
5221,21398,55
5221,21399,55
5221,21400,55
5221,21401,55
5221,21402,54
5222,7279,55
5222,17396,52
5222,21403,56
5222,21404,55
5222,21405,54
5222,21406,57
5222,21407,58
5223,7075,55
5223,9037,55
5223,16168,52
5223,21390,54
5223,21408,56
5223,21409,55
5223,21410,57
5224,183,56
5224,9013,52
5224,17644,55
5225,10449,55
5225,21411,52
5225,21412,56
5225,21413,55
5225,21414,54
5225,21415,58
5226,21416,52
5226,21416,56
5226,21417,55
5226,21418,55
5226,21419,55
5226,21420,55
5226,21421,54
5226,21422,54
5226,21423,57
5226,21424,58
5227,21425,52
5227,21426,56
5227,21427,55
5227,21428,55
5227,21429,55
5227,21430,54
5227,21431,57
5228,21432,52
5228,21432,56
5228,21433,55
5228,21434,55
5228,21435,55
5228,21436,54
5228,21437,58
5229,2821,52
5229,8143,56
5229,21438,55
5230,759,54
5230,760,52
5230,760,56
5230,2422,55
5230,7660,57
5230,13318,55
5230,13319,55
5230,13320,55
5231,21439,52
5231,21439,54
5231,21440,55
5231,21441,55
5231,21442,56
5231,21443,58
5232,21444,52
5232,21444,56
5233,639,57
5233,13520,55
5233,21445,52
5233,21445,56
5233,21446,55
5233,21447,55
5233,21448,58
5234,10284,55
5234,10309,55
5234,10367,52
5234,14526,55
5234,21449,52
5234,21450,52
5235,15301,57
5235,21451,52
5235,21451,56
5235,21452,55
5235,21453,55
5235,21454,55
5235,21455,58
5236,2830,55
5236,7085,57
5236,9018,56
5236,21456,52
5236,21457,56
5236,21458,55
5236,21459,55
5236,21460,57
5236,21461,58
5236,21462,58
5237,21463,52
5237,21463,56
5237,21464,55
5237,21465,55
5237,21466,55
5237,21467,54
5237,21468,58
5238,21456,52
5238,21456,56
5238,21460,57
5238,21469,52
5238,21470,56
5238,21471,55
5238,21472,55
5238,21473,55
5238,21474,57
5238,21475,58
5239,21476,52
5239,21476,56
5239,21476,57
5239,21477,55
5239,21478,55
5239,21479,55
5239,21480,54
5239,21481,57
5239,21482,58
5239,21483,58
5240,21484,52
5240,21484,56
5240,21485,55
5240,21486,55
5240,21487,55
5240,21488,58
5241,13464,56
5241,13465,52
5241,13465,55
5241,13465,56
5241,13466,57
5241,13467,55
5241,21489,55
5241,21490,58
5242,21491,52
5242,21491,54
5242,21491,55
5242,21491,56
5242,21492,56
5242,21493,55
5242,21494,55
5242,21495,57
5242,21496,58
5242,21497,58
5243,21498,52
5243,21498,54
5243,21498,56
5243,21499,52
5243,21499,56
5243,21500,55
5243,21501,55
5243,21502,55
5243,21503,54
5243,21504,54
5243,21505,54
5243,21506,58
5244,18181,52
5244,18181,54
5244,21507,55
5244,21508,55
5244,21509,55
5244,21510,54
5244,21511,56
5244,21512,57
5244,21513,58
5245,1213,56
5245,5959,55
5245,19359,54
5245,21514,52
5245,21515,56
5245,21516,55
5245,21517,55
5245,21518,57
5245,21519,58
5246,15795,54
5246,15795,56
5246,21520,52
5247,21521,52
5247,21521,56
5247,21522,55
5247,21523,55
5247,21524,55
5247,21525,54
5247,21526,54
5247,21527,58
5248,21528,52
5248,21528,56
5248,21529,55
5248,21530,55
5248,21531,55
5249,21532,52
5249,21532,55
5249,21532,56
5249,21532,57
5249,21533,55
5249,21534,55
5249,21535,57
5249,21536,58
5249,21537,58
5250,360,57
5250,1820,56
5250,4261,55
5250,5492,56
5250,21538,52
5250,21539,55
5250,21540,55
5250,21541,54
5250,21542,58
5251,21543,52
5251,21544,56
5251,21545,55
5251,21546,55
5251,21547,55
5251,21548,54
5251,21549,54
5251,21550,58
5252,21551,52
5252,21551,56
5252,21552,55
5252,21553,55
5252,21554,55
5252,21555,54
5252,21556,57
5252,21557,57
5252,21558,58
5253,21559,52
5253,21559,54
5253,21560,52
5253,21561,56
5253,21562,55
5253,21563,55
5253,21564,55
5253,21565,54
5253,21566,57
5253,21567,58
5253,21568,58
5253,21569,58
5254,21570,52
5254,21571,56
5254,21572,55
5254,21573,55
5254,21574,55
5254,21575,54
5254,21576,57
5254,21577,57
5254,21578,58
5255,21579,52
5255,21580,55
5255,21581,55
5256,9605,58
5256,21582,52
5256,21582,56
5256,21583,56
5256,21584,55
5256,21585,55
5256,21586,55
5256,21587,54
5256,21588,57
5256,21589,58
5257,21590,52
5257,21590,56
5257,21591,55
5257,21592,55
5257,21593,55
5257,21594,54
5257,21595,54
5257,21596,57
5257,21597,58
5258,6377,52
5258,6416,56
5258,6417,56
5258,9041,54
5258,10164,54
5258,21598,56
5258,21599,55
5258,21600,55
5258,21601,55
5258,21602,57
5259,9086,55
5259,21603,52
5259,21603,54
5259,21603,55
5259,21603,56
5259,21604,56
5259,21605,55
5259,21606,58
5259,21607,57
5260,10219,54
5260,19227,57
5260,21268,56
5260,21608,52
5260,21609,55
5260,21610,55
5260,21611,55
5260,21612,58
5261,243,52
5261,3596,57
5261,7429,58
5261,10439,55
5261,21613,56
5261,21614,56
5261,21615,55
5261,21616,55
5262,21617,52
5262,21618,52
5262,21619,52
5262,21620,55
5262,21621,55
5262,21622,55
5262,21623,56
5262,24136,54
5262,24137,54
5263,14943,52
5264,21624,52
5264,21624,55
5264,21624,56
5264,21625,56
5264,21626,56
5264,21627,55
5264,21628,55
5264,21629,54
5264,21630,54
5264,21631,54
5264,21632,58
5264,21633,58
5265,21624,52
5265,21624,56
5265,21625,56
5265,21626,56
5265,21627,55
5265,21629,54
5265,21630,54
5265,21631,54
5265,21633,58
5265,21634,55
5265,21635,55
5266,21624,52
5266,21624,56
5266,21625,56
5266,21626,56
5266,21627,55
5266,21629,54
5266,21630,54
5266,21631,54
5266,21633,58
5266,21636,55
5266,21637,55
5267,21638,52
5267,21639,56
5267,21640,56
5267,21641,55
5267,21642,55
5267,21643,55
5267,21644,54
5267,21645,57
5267,21646,54
5267,21647,58
5268,21648,52
5268,21649,56
5268,21650,55
5268,21651,55
5268,21652,55
5268,21653,54
5268,21654,57
5268,21655,58
5269,3517,56
5269,20616,58
5269,21656,52
5269,21657,55
5269,21658,55
5269,21659,55
5269,21660,57
5269,21661,58
5269,21662,58
5269,21663,58
5270,12911,57
5270,21664,52
5270,21665,56
5270,21666,55
5270,21667,55
5270,21668,55
5270,21669,54
5270,21670,58
5271,21671,52
5271,21672,56
5271,21673,55
5271,21674,55
5271,21675,55
5271,21676,57
5271,21677,58
5272,8711,55
5272,21678,52
5272,21679,56
5272,21680,56
5272,21681,56
5272,21682,56
5272,21683,56
5272,21684,56
5272,21685,56
5272,21686,55
5272,21687,55
5272,21688,54
5272,21689,54
5272,21690,57
5272,21691,57
5272,21692,58
5273,21678,52
5273,21688,54
5273,21692,58
5273,21693,55
5273,21696,55
5274,18271,58
5274,21697,52
5274,21697,56
5274,21698,55
5274,21699,55
5274,21700,55
5275,17573,54
5275,21532,52
5275,21532,55
5275,21532,56
5275,21532,57
5275,21536,58
5275,21701,55
5275,21702,55
5276,17585,55
5276,21703,52
5276,21704,56
5276,21705,55
5276,21706,55
5276,21707,58
5276,21708,58
5276,21709,54
5276,21710,57
5277,21711,55
5277,21712,55
5277,21713,55
5277,21714,52
5277,25133,54
5278,16408,54
5278,21716,52
5278,21717,52
5278,21718,56
5278,21719,55
5278,21720,55
5278,21721,55
5278,21722,54
5278,21723,54
5278,21724,57
5279,21725,52
5279,21726,56
5279,21727,55
5279,21728,55
5279,21729,55
5279,21730,55
5280,21731,52
5280,21732,52
5280,21733,56
5280,21734,56
5280,21735,55
5280,21736,55
5280,21737,58
5281,21738,52
5281,21739,55
5281,21740,55
5281,21741,55
5282,14225,57
5282,20654,54
5282,21742,52
5282,21743,55
5282,21744,55
5282,21745,55
5283,21746,52
5283,21747,52
5283,21748,55
5283,21749,55
5283,21750,54
5284,21751,52
5284,21752,56
5284,21753,55
5285,1209,57
5285,21754,52
5285,21754,54
5285,21754,56
5285,21755,56
5285,21756,55
5285,21757,55
5285,21758,55
5285,21759,54
5285,21760,54
5285,21761,54
5285,21762,58
5286,21763,52
5287,3246,55
5287,21764,52
5287,21765,55
5287,21765,56
5288,21766,52
5289,7333,52
5290,20498,57
5290,21767,52
5290,21768,56
5290,21769,56
5290,21770,56
5290,21771,55
5290,21772,55
5290,21773,55
5290,21774,58
5291,14678,57
5291,21775,52
5291,21776,56
5291,21777,55
5291,21778,55
5291,21779,55
5291,21780,58
5292,21781,52
5292,21782,56
5292,21783,55
5292,21784,55
5292,21785,54
5292,21786,58
5293,3969,56
5293,8887,55
5293,8888,55
5293,8889,55
5293,16871,57
5293,21787,52
5293,22065,54
5293,25862,54
5293,25863,58
5293,25864,58
5294,21559,52
5294,21559,54
5294,21561,56
5294,21565,54
5294,21788,52
5294,21789,55
5294,21790,55
5294,21791,55
5294,21792,57
5294,21793,58
5294,21794,58
5295,21788,52
5295,21788,56
5295,21789,55
5295,21792,57
5295,21793,58
5295,21795,55
5295,21796,55
5296,21797,52
5296,21797,55
5296,21798,56
5296,21799,56
5296,21800,55
5296,21801,55
5296,21802,54
5297,396,58
5297,4979,52
5297,18901,55
5297,21391,57
5297,21803,56
5297,21804,55
5297,21805,55
5297,21806,57
5298,8499,52
5298,8499,56
5298,8499,57
5298,8500,57
5298,8501,54
5298,21807,56
5298,21808,55
5298,21809,55
5298,21810,54
5298,21811,58
5299,4939,57
5299,7521,55
5299,7563,52
5299,21812,56
5299,21813,55
5299,21814,55
5299,21815,55
5299,21816,55
5299,21817,55
5299,21818,54
5299,21819,54
5299,21820,54
5299,21821,54
5299,21822,54
5299,21823,54
5299,21824,54
5299,21825,54
5299,21826,54
5299,21827,54
5299,21828,54
5299,21829,54
5299,21830,54
5299,21831,54
5299,21832,54
5299,21833,54
5299,21834,54
5299,21835,54
5299,21836,58
5300,335,57
5300,17403,55
5300,17791,56
5300,21837,52
5300,21838,55
5300,21839,55
5300,21840,58
5301,18278,54
5301,21841,52
5301,21841,56
5301,21842,55
5301,21843,55
5301,21844,55
5301,21845,54
5301,21846,57
5301,21847,58
5302,5671,54
5302,6438,52
5302,6438,56
5302,10901,54
5302,21845,54
5302,21846,57
5302,21848,56
5302,21849,55
5302,21850,55
5302,21851,55
5302,21852,57
5302,21853,58
5303,12902,56
5303,12903,56
5303,12909,54
5303,21854,52
5303,21855,55
5303,21856,55
5303,21857,55
5303,21858,57
5303,21859,58
5304,8652,52
5304,21860,52
5306,13979,52
5306,21861,55
5306,21862,55
5306,21863,55
5306,21864,55
5307,6094,57
5307,11772,52
5307,11772,56
5307,11773,54
5307,11774,55
5307,21865,56
5307,21866,55
5307,21867,55
5307,21868,57
5307,21869,58
5307,21870,58
5308,18641,52
5308,21871,55
5308,24112,54
5308,24113,57
5309,15795,52
5309,20997,56
5309,20998,57
5309,20999,54
5310,21872,52
5310,21873,56
5310,21874,55
5310,21875,55
5310,21876,55
5310,21877,54
5310,21878,57
5310,21879,58
5311,21880,52
5311,21881,56
5311,21882,55
5311,21883,55
5311,21884,55
5311,21885,54
5311,21886,58
5312,15795,52
5312,20998,57
5313,21887,52
5313,21888,56
5313,21889,56
5313,21890,55
5313,21891,55
5313,21892,57
5313,21893,58
5313,21894,58
5313,21895,58
5314,414,54
5314,3401,54
5314,4781,56
5314,5449,52
5314,25653,58
5315,3639,56
5315,3641,55
5315,15846,52
5315,15846,54
5315,21896,55
5315,21897,55
5315,21898,57
5315,21899,58
5316,2553,54
5316,8984,57
5317,1352,55
5317,21900,57
5318,7687,55
5318,8984,57
5319,21901,57
5319,21902,55
5320,10956,55
5320,21903,57
5321,11037,55
5321,17417,55
5321,21904,56
5321,21905,55
5321,21906,57
5321,21907,57
5322,8984,57
5322,21908,55
5323,1220,55
5323,21909,57
5323,21910,52
5324,2549,55
5324,21911,57
5324,21912,57
5325,10956,55
5325,21903,57
5326,21913,55
5326,21914,57
5327,496,55
5327,21904,56
5327,21915,57
5328,2608,55
5328,21916,57
5329,4920,55
5329,21903,57
5329,21917,52
5329,21918,56
5330,4920,55
5330,21903,57
5330,21917,52
5330,21918,56
5331,1525,55
5331,5029,55
5331,17417,55
5331,21919,57
5332,8984,57
5332,21920,55
5333,1037,55
5333,21921,57
5334,1035,55
5334,21922,57
5334,23350,52
5335,7570,55
5335,21904,56
5335,21923,57
5336,9366,55
5336,21924,57
5337,782,55
